time,open,high,low,close,tick_volume,spread,real_volume
2023-02-21,1841.705,1843.801,1830.204,1835.548,100273,200,0
2023-02-22,1835.552,1845.822,1823.473,1825.075,102612,200,0
2023-02-23,1825.086,1833.723,1817.188,1823.166,99236,200,0
2023-02-24,1823.197,1827.755,1808.9,1810.778,100815,200,0
2023-02-26,1811.891,1813.078,1811.239,1811.74,2182,200,0
2023-02-27,1811.728,1820.088,1806.267,1817.137,89135,200,0
2023-02-28,1817.138,1831.104,1804.363,1825.551,94221,200,0
2023-03-01,1825.552,1844.574,1823.042,1836.554,103939,200,0
2023-03-02,1836.53,1838.932,1829.947,1837.818,96436,200,0
2023-03-03,1837.787,1856.278,1837.756,1855.265,90673,200,0
2023-03-05,1853.694,1854.076,1852.152,1852.294,1832,200,0
2023-03-06,1852.302,1858.123,1845.066,1846.323,84791,200,0
2023-03-07,1846.303,1851.468,1812.67,1813.936,110317,200,0
2023-03-08,1813.935,1824.235,1809.372,1815.196,96063,200,0
2023-03-09,1815.209,1835.368,1811.922,1831.569,90827,200,0
2023-03-10,1831.565,1870.031,1827.702,1867.109,141641,200,0
2023-03-12,1883.238,1894.368,1875.749,1877.746,25382,200,0
2023-03-13,1877.716,1914.577,1871.496,1912.025,194915,200,0
2023-03-14,1912.055,1914.113,1895.228,1903.064,151655,200,0
2023-03-15,1903.055,1937.287,1885.551,1921.155,193157,200,0
2023-03-16,1921.145,1933.437,1907.298,1921.294,165432,200,0
2023-03-17,1921.306,1988.311,1918.196,1988.129,151326,200,0
2023-03-19,1985.925,1988.132,1975.037,1976.936,11961,200,0
2023-03-20,1976.968,2009.668,1965.507,1976.585,190895,200,0
2023-03-21,1976.581,1985.121,1935.343,1943.106,139953,200,0
2023-03-22,1943.074,1978.802,1934.107,1969.706,164665,200,0
2023-03-23,1969.755,2003.277,1966.317,1991.324,156339,200,0
2023-03-24,1991.292,2002.989,1975.165,1978.777,158796,200,0
2023-03-26,1976.4,1976.735,1969.353,1975.691,7621,200,0
2023-03-27,1975.658,1978.691,1943.944,1958.071,122547,200,0
2023-03-28,1958.04,1975.255,1949.141,1971.867,105017,200,0
2023-03-29,1971.898,1972.854,1958.665,1963.197,94574,200,0
2023-03-30,1963.201,1984.251,1955.345,1978.386,99978,200,0
2023-03-31,1978.412,1987.544,1966.806,1969.376,102316,200,0
2023-04-02,1966.275,1967.407,1956.964,1957.027,9069,200,0
2023-04-03,1957.063,1990.476,1949.542,1984.935,111853,200,0
2023-04-04,1984.929,2024.982,1976.821,2021.734,124055,200,0
2023-04-05,2021.748,2032.046,2009.719,2020.287,116543,200,0
2023-04-06,2020.269,2020.907,2000.61,2007.761,97624,200,0
2023-04-09,1997.006,2006.495,1995.817,2005.497,5721,200,0
2023-04-10,2005.529,2005.86,1981.436,1992.389,96556,200,0
2023-04-11,1992.356,2007.41,1988.773,2004.659,84783,200,0
2023-04-12,2004.675,2028.014,2000.847,2018.149,122470,200,0
2023-04-13,2018.118,2048.597,2015.276,2039.713,108710,200,0
2023-04-14,2039.712,2047.392,1992.364,2004.252,132326,200,0
2023-04-16,2001.207,2005.006,1999.651,2002.848,5116,200,0
2023-04-17,2002.866,2014.998,1980.899,1993.906,109437,200,0
2023-04-18,1993.915,2011.823,1990.998,2005.718,97027,200,0
2023-04-19,2005.719,2008.077,1969.176,1993.616,113419,200,0
2023-04-20,1993.651,2012.147,1990.476,2005.313,109836,200,0
2023-04-21,2005.287,2005.508,1971.584,1982.886,118258,200,0
2023-04-23,1982.082,1985.343,1981.789,1984.62,3555,200,0
2023-04-24,1984.618,1996.42,1974.028,1995.016,100103,200,0
2023-04-25,1995.015,2003.83,1976.067,2000.172,125714,200,0
2023-04-26,2000.178,2009.122,1983.348,1991.647,127311,200,0
2023-04-27,1991.617,2003.178,1973.966,1986.914,121200,200,0
2023-04-28,1986.879,1994.994,1975.823,1989.376,121129,200,0
2023-04-30,1989.602,1991.877,1986.62,1986.895,4632,200,0
2023-05-01,1986.927,2005.903,1977.054,1981.373,116651,200,0
2023-05-02,1981.385,2019.233,1978.455,2015.905,122117,200,0
2023-05-03,2015.916,2079.817,2007.571,2051.957,152920,200,0
2023-05-04,2051.959,2059.537,2030.327,2049.922,166002,200,0
2023-05-05,2049.924,2052.957,1999.287,2016.65,127091,200,0
2023-05-07,2016.428,2017.281,2014.174,2016.006,4614,200,0
2023-05-08,2015.976,2029.32,2015.15,2021.237,91195,200,0
2023-05-09,2021.266,2037.561,2019.483,2036.27,93231,200,0
2023-05-10,2036.31,2047.995,2021.306,2031.436,117030,200,0
2023-05-11,2031.411,2040.788,2011.104,2016.346,131655,200,0
2023-05-12,2016.367,2022.461,2000.895,2010.912,107767,200,0
2023-05-14,2008.664,2011.957,2008.664,2009.558,3383,200,0
2023-05-15,2009.551,2022.083,2008.637,2014.4,87550,200,0
2023-05-16,2014.411,2018.279,1985.414,1989.63,108066,200,0
2023-05-17,1989.633,1992.977,1974.734,1982.714,96742,200,0
2023-05-18,1982.717,1985.973,1951.937,1958.356,102465,200,0
2023-05-19,1958.364,1984.186,1954.003,1977.703,113065,200,0
2023-05-21,1978.005,1981.48,1978.005,1980.829,3723,200,0
2023-05-22,1980.827,1982.53,1968.69,1969.784,98370,200,0
2023-05-23,1969.814,1977.739,1954.232,1974.98,114176,200,0
2023-05-24,1975.021,1985.015,1956.683,1959.752,111496,200,0
2023-05-25,1959.748,1964.711,1938.813,1940.515,119450,200,0
2023-05-26,1940.492,1957.219,1936.576,1946.834,101875,200,0
2023-05-28,1943.265,1946.248,1943.227,1943.654,4454,200,0
2023-05-29,1943.687,1949.718,1940.27,1941.683,54792,200,0
2023-05-30,1941.498,1963.479,1932.042,1958.535,104714,200,0
2023-05-31,1958.544,1974.526,1953.625,1966.244,110052,200,0
2023-06-01,1966.275,1983.049,1953.338,1977.03,106020,200,0
2023-06-02,1977.033,1983.332,1947.58,1947.992,103362,200,0
2023-06-04,1947.366,1950.096,1947.297,1949.33,4212,200,0
2023-06-05,1949.344,1964.003,1938.048,1961.224,96575,200,0
2023-06-06,1961.231,1966.376,1954.295,1963.345,89171,200,0
2023-06-07,1963.315,1970.123,1939.839,1944.436,97628,200,0
2023-06-08,1944.433,1970.505,1942.764,1965.316,94448,200,0
2023-06-09,1965.313,1972.661,1956.53,1960.64,84886,200,0
2023-06-11,1959.592,1960.497,1958.013,1959.933,3406,200,0
2023-06-12,1959.941,1966.889,1949.118,1959.94,89398,200,0
2023-06-13,1959.953,1970.589,1939.975,1943.884,106681,200,0
2023-06-14,1943.891,1960.058,1939.673,1945.188,112293,200,0
2023-06-15,1945.146,1960.194,1924.838,1958.223,113378,200,0
2023-06-16,1958.223,1967.848,1953.188,1957.441,95086,200,0
2023-06-18,1958.5,1958.561,1956.235,1957.038,3499,200,0
2023-06-19,1957.046,1958.711,1947.734,1952.197,61242,200,0
2023-06-20,1952.383,1956.727,1929.584,1937.231,99437,200,0
2023-06-21,1937.225,1939.431,1918.808,1933.839,106484,200,0
2023-06-22,1933.838,1934.198,1912.355,1914.439,95123,200,0
2023-06-23,1914.439,1937.231,1910.091,1921.192,95849,200,0
2023-06-25,1922.951,1925.402,1922.682,1925.294,4392,200,0
2023-06-26,1925.293,1933.28,1920.902,1922.485,86274,200,0
2023-06-27,1922.501,1930.639,1910.8,1915.385,89607,200,0
2023-06-28,1915.389,1917.174,1902.5,1909.681,89685,200,0
2023-06-29,1909.712,1912.847,1892.839,1908.661,97303,200,0
2023-06-30,1908.692,1922.693,1900.419,1919.333,91778,200,0
2023-07-02,1918.552,1919.584,1917.464,1918.169,3360,200,0
2023-07-03,1918.164,1930.631,1910.003,1921.181,79027,200,0
2023-07-04,1921.18,1930.645,1920.024,1926.176,55090,200,0
2023-07-05,1926.247,1934.767,1914.765,1916.772,87100,200,0
2023-07-06,1916.784,1927.548,1902.568,1911.516,102471,200,0
2023-07-07,1911.543,1934.845,1909.625,1925.339,93342,200,0
2023-07-09,1925.288,1928.14,1923.842,1924.848,4469,200,0
2023-07-10,1924.858,1926.88,1912.299,1924.821,82799,200,0
2023-07-11,1924.822,1938.404,1924.406,1933.24,81691,200,0
2023-07-12,1933.244,1959.618,1933.171,1957.713,94138,200,0
2023-07-13,1957.714,1963.302,1952.294,1960.134,92710,200,0
2023-07-14,1960.124,1963.671,1950.661,1955.224,88696,200,0
2023-07-16,1954.975,1954.975,1951.354,1953.281,4160,200,0
2023-07-17,1953.281,1959.801,1945.553,1955.398,81276,200,0
2023-07-18,1955.396,1984.251,1954.677,1977.481,102233,200,0
2023-07-19,1977.464,1980.859,1969.692,1977.683,83621,200,0
2023-07-20,1977.661,1987.421,1965.32,1972.197,89922,200,0
2023-07-21,1972.227,1973.735,1956.605,1961.851,82263,200,0
2023-07-23,1962.228,1962.882,1960.351,1961.177,2975,200,0
2023-07-24,1961.172,1967.805,1953.174,1954.393,85837,200,0
2023-07-25,1954.394,1966.242,1951.787,1965.284,82943,200,0
2023-07-26,1965.283,1978.243,1962.002,1972.009,94550,200,0
2023-07-27,1972.012,1982.133,1942.018,1947.443,107111,200,0
2023-07-28,1947.411,1963.46,1946.054,1959.184,106930,200,0
2023-07-30,1959.875,1960.47,1957.373,1958.07,3962,200,0
2023-07-31,1958.054,1972.326,1950.718,1963.907,82330,200,0
2023-08-01,1963.876,1964.628,1941.209,1952.146,91696,200,0
2023-08-02,1952.14,1954.752,1932.864,1936.0,90773,200,0
2023-08-03,1936.025,1938.822,1929.496,1935.774,92177,200,0
2023-08-04,1935.747,1946.752,1925.071,1942.483,88436,200,0
2023-08-06,1942.56,1946.648,1942.415,1943.79,4377,200,0
2023-08-07,1943.785,1945.267,1931.357,1936.732,71963,200,0
2023-08-08,1936.763,1937.305,1922.508,1925.569,80957,200,0
2023-08-09,1925.574,1932.204,1913.983,1916.688,74596,200,0
2023-08-10,1916.688,1929.514,1910.694,1912.358,90706,200,0
2023-08-11,1912.358,1920.882,1911.858,1913.786,72537,200,0
2023-08-13,1913.666,1915.181,1912.395,1913.62,3311,200,0
2023-08-14,1913.62,1916.156,1902.465,1907.557,77663,200,0
2023-08-15,1907.567,1911.563,1896.208,1901.419,89205,200,0
2023-08-16,1901.412,1907.146,1891.652,1893.295,78588,200,0
2023-08-17,1893.298,1903.413,1884.996,1891.227,81654,200,0
2023-08-18,1891.231,1896.549,1886.724,1889.529,71922,200,0
2023-08-20,1889.357,1890.823,1888.8,1889.919,3175,200,0
2023-08-21,1889.934,1898.47,1884.547,1894.664,79697,200,0
2023-08-22,1894.674,1904.41,1888.824,1898.478,73979,200,0
2023-08-23,1898.476,1920.292,1898.432,1917.849,82468,200,0
2023-08-24,1917.849,1923.056,1911.554,1915.847,75282,200,0
2023-08-25,1915.845,1922.118,1903.45,1914.321,80407,200,0
2023-08-27,1915.974,1916.068,1914.322,1915.028,3309,200,0
2023-08-28,1915.029,1925.991,1912.694,1921.186,63469,200,0
2023-08-29,1921.199,1938.12,1914.357,1936.168,74862,200,0
2023-08-30,1936.176,1949.006,1934.94,1944.185,75673,200,0
2023-08-31,1944.195,1947.66,1939.033,1939.824,70640,200,0
2023-09-01,1939.828,1952.331,1934.334,1939.704,77934,200,0
2023-09-03,1939.987,1941.0,1939.406,1940.558,2143,200,0
2023-09-04,1940.557,1946.232,1936.688,1937.659,46363,200,0
2023-09-05,1937.551,1938.927,1925.272,1926.559,72881,200,0
2023-09-06,1926.569,1929.079,1915.153,1917.091,72856,200,0
2023-09-07,1917.086,1923.414,1915.987,1920.247,65696,200,0
2023-09-08,1920.255,1929.558,1917.153,1918.973,64958,200,0
2023-09-10,1919.621,1919.653,1916.576,1918.801,4003,200,0
2023-09-11,1918.795,1930.44,1918.316,1921.624,71009,200,0
2023-09-12,1921.59,1924.447,1907.232,1912.858,69300,200,0
2023-09-13,1912.857,1915.545,1905.105,1909.176,79604,200,0
2023-09-14,1909.169,1912.856,1900.918,1909.735,82528,200,0
2023-09-15,1909.766,1930.372,1909.766,1923.831,75293,200,0
2023-09-17,1924.077,1924.53,1922.547,1923.227,2713,200,0
2023-09-18,1923.227,1934.453,1922.723,1934.04,67195,200,0
2023-09-19,1934.061,1937.345,1929.723,1931.319,61553,200,0
2023-09-20,1931.317,1947.361,1927.837,1929.424,82824,200,0
2023-09-21,1929.428,1930.451,1913.641,1921.353,82597,200,0
2023-09-22,1921.361,1928.846,1921.19,1925.231,66567,200,0
2023-09-24,1926.116,1926.294,1924.402,1924.717,3126,200,0
2023-09-25,1924.73,1927.147,1914.981,1916.207,68741,200,0
2023-09-26,1916.209,1916.447,1899.103,1901.529,71200,200,0
2023-09-27,1901.524,1903.712,1872.491,1877.562,79492,200,0
2023-09-28,1877.583,1879.49,1857.494,1866.7,87843,200,0
2023-09-29,1866.695,1879.601,1846.282,1848.796,88176,200,0
2023-10-01,1847.284,1848.678,1845.687,1848.314,4066,200,0
2023-10-02,1848.314,1848.885,1820.404,1824.944,91702,200,0
2023-10-03,1824.919,1833.344,1815.218,1823.303,112738,200,0
2023-10-04,1823.303,1830.542,1816.556,1822.524,101111,200,0
2023-10-05,1822.472,1829.173,1812.994,1821.272,86951,200,0
2023-10-06,1821.272,1834.832,1810.402,1831.9,96660,200,0
2023-10-08,1853.39,1854.643,1845.525,1847.965,10973,200,0
2023-10-09,1847.992,1863.416,1844.161,1862.536,84497,200,0
2023-10-10,1862.582,1865.278,1852.97,1859.647,88395,200,0
2023-10-11,1859.633,1877.152,1858.59,1875.25,85908,200,0
2023-10-12,1875.251,1884.918,1867.883,1870.555,86442,200,0
2023-10-13,1870.546,1932.593,1870.055,1932.217,101880,200,0
2023-10-15,1927.521,1927.521,1921.177,1925.836,7670,200,0
2023-10-16,1925.842,1925.927,1908.144,1919.386,92372,200,0
2023-10-17,1919.382,1931.523,1912.343,1924.702,93140,200,0
2023-10-18,1924.7,1962.597,1923.74,1950.877,106995,200,0
2023-10-19,1950.818,1982.381,1945.172,1977.119,114568,200,0
2023-10-20,1977.183,1997.142,1971.975,1980.774,111246,200,0
2023-10-22,1972.732,1978.541,1970.037,1971.554,6286,200,0
2023-10-23,1971.516,1982.768,1964.273,1973.522,102763,200,0
2023-10-24,1973.52,1980.825,1953.409,1972.844,101726,200,0
2023-10-25,1972.848,1987.235,1963.001,1982.92,108696,200,0
2023-10-26,1982.941,1993.424,1971.77,1984.345,101745,200,0
2023-10-27,1984.343,2009.356,1976.838,2006.083,100372,200,0
2023-10-29,2002.989,2004.741,1996.833,2002.621,9383,200,0
2023-10-30,2002.649,2006.767,1990.941,1995.513,95385,200,0
2023-10-31,1995.531,2007.849,1978.806,1983.667,101914,200,0
2023-11-01,1983.67,1992.618,1969.823,1985.01,107149,200,0
2023-11-02,1984.989,1990.926,1978.798,1984.961,85327,200,0
2023-11-03,1984.956,2004.002,1983.218,1992.516,95255,200,0
2023-11-05,1991.419,1991.579,1987.149,1988.47,2472,200,0
2023-11-06,1988.473,1993.042,1975.737,1976.677,82643,200,0
2023-11-07,1976.653,1977.001,1956.624,1968.902,89577,200,0
2023-11-08,1968.908,1970.989,1947.335,1950.812,88824,200,0
2023-11-09,1950.815,1965.718,1944.52,1959.058,97698,200,0
2023-11-10,1959.059,1960.715,1932.898,1938.353,85404,200,0
2023-11-12,1941.002,1941.299,1921.384,1940.344,2190,200,0
2023-11-13,1940.374,1949.187,1931.604,1946.399,79799,200,0
2023-11-14,1946.414,1970.954,1937.468,1962.493,90804,200,0
2023-11-15,1962.487,1975.28,1955.413,1960.331,90313,200,0
2023-11-16,1960.333,1987.943,1956.437,1982.545,86820,199,0
2023-11-17,1982.649,1993.409,1978.514,1980.635,84984,199,0
2023-11-19,1977.456,1978.72,1974.12,1974.471,2472,199,0
2023-11-20,1974.532,1985.121,1965.416,1981.169,95925,199,0
2023-11-21,1981.155,2007.486,1980.709,1999.339,102311,199,0
2023-11-22,1999.338,2006.404,1986.851,1990.506,92517,199,0
2023-11-23,1990.515,1998.561,1989.762,1993.984,58345,199,0
2023-11-24,1994.072,2003.621,1991.463,2002.188,69441,199,0
2023-11-26,2000.897,2002.978,2000.484,2002.25,2307,357,0
2023-11-27,2002.364,2018.187,2001.789,2015.215,99696,199,0
2023-11-28,2015.217,2044.573,2011.387,2044.406,94598,199,0
2023-11-29,2044.426,2052.03,2035.228,2044.643,109426,199,0
2023-11-30,2044.64,2047.262,2031.277,2039.918,101395,199,0
2023-12-01,2040.075,2075.271,2033.825,2071.554,107645,199,0
2023-12-03,2074.106,2144.462,2071.635,2117.509,17109,381,0
2023-12-04,2117.88,2120.648,2019.986,2034.087,189526,199,0
2023-12-05,2033.931,2041.17,2009.744,2018.903,134394,199,0
2023-12-06,2018.904,2035.915,2018.683,2027.006,110332,199,0
2023-12-07,2026.977,2039.891,2020.091,2027.916,109396,199,0
2023-12-08,2028.061,2034.005,1994.518,2004.34,127419,199,0
2023-12-10,2005.584,2007.648,2004.547,2007.054,3143,199,0
2023-12-11,2006.993,2007.808,1975.841,1982.96,106017,199,0
2023-12-12,1982.954,1996.656,1977.115,1982.453,104521,199,0
2023-12-13,1982.452,2033.129,1973.033,2032.813,123522,199,0
2023-12-14,2032.858,2047.909,2027.353,2035.553,144898,199,0
2023-12-15,2035.52,2044.909,2015.546,2019.491,116115,199,0
2023-12-17,2019.802,2020.102,2015.891,2017.414,3334,199,0
2023-12-18,2017.413,2033.689,2016.067,2027.604,96927,199,0
2023-12-19,2027.568,2046.964,2021.696,2040.931,97559,199,0
2023-12-20,2040.862,2043.444,2027.387,2032.127,95338,199,0
2023-12-21,2032.103,2055.012,2031.906,2052.778,98431,199,0
2023-12-22,2052.788,2070.619,2046.75,2053.095,106409,199,0
2023-12-25,2057.746,2057.746,2052.916,2054.497,1478,1115,0
2023-12-26,2054.489,2069.044,2053.318,2065.502,59279,257,0
2023-12-27,2065.846,2084.423,2061.468,2079.169,89031,199,0
2023-12-28,2079.268,2088.485,2064.456,2066.564,100100,199,0
2023-12-29,2066.602,2074.729,2058.095,2062.838,93900,199,0
2024-01-01,2064.593,2066.095,2062.645,2063.543,1996,377,0
2024-01-02,2063.347,2078.877,2056.097,2059.476,101317,199,0
2024-01-03,2059.448,2065.982,2030.522,2042.666,120878,199,0
2024-01-04,2042.657,2050.958,2036.174,2043.865,97170,199,0
2024-01-05,2043.917,2063.987,2024.318,2045.479,128616,199,0
2024-01-07,2044.636,2045.575,2042.902,2044.208,2618,199,0
2024-01-08,2044.212,2046.584,2016.674,2030.439,115825,199,0
2024-01-09,2030.411,2042.004,2026.021,2030.401,108730,199,0
2024-01-10,2030.403,2040.263,2020.353,2026.358,102587,199,0
2024-01-11,2026.413,2047.858,2013.209,2034.954,134615,199,0
2024-01-12,2035.011,2062.267,2030.01,2049.032,120744,199,0
2024-01-14,2048.13,2048.705,2046.293,2047.587,2658,200,0
2024-01-15,2047.652,2058.626,2045.764,2053.841,73425,199,0
2024-01-16,2053.997,2054.508,2024.188,2027.826,127344,199,0
2024-01-17,2028.1,2032.935,2001.739,2009.243,121507,199,0
2024-01-18,2009.261,2024.232,2005.717,2023.423,100400,199,0
2024-01-19,2023.523,2039.232,2020.31,2029.452,91501,199,0
2024-01-21,2028.529,2028.563,2026.853,2027.504,2793,199,0
2024-01-22,2027.49,2032.074,2016.399,2020.552,95498,199,0
2024-01-23,2020.554,2037.908,2019.559,2029.137,96050,199,0
2024-01-24,2029.003,2036.63,2011.138,2016.101,105233,199,0
2024-01-25,2015.977,2025.241,2009.497,2020.248,98772,199,0
2024-01-26,2020.356,2026.819,2015.854,2018.469,84398,199,0
2024-01-28,2023.424,2028.601,2021.187,2021.831,5023,199,0
2024-01-29,2021.832,2037.561,2019.277,2030.73,89994,199,0
2024-01-30,2030.962,2048.556,2029.024,2036.231,98555,199,0
2024-01-31,2036.4,2055.969,2030.825,2039.784,126185,199,0
2024-02-01,2039.897,2065.458,2029.913,2054.627,120371,199,0
2024-02-02,2054.638,2057.623,2027.741,2039.607,109100,199,0
2024-02-04,2041.781,2042.218,2039.07,2039.716,3246,199,0
2024-02-05,2039.298,2039.822,2014.821,2024.859,98329,199,0
2024-02-06,2024.81,2038.88,2022.832,2035.069,89957,199,0
2024-02-07,2035.115,2044.527,2030.522,2036.227,83878,199,0
2024-02-08,2036.221,2038.726,2020.117,2034.123,89591,199,0
2024-02-09,2033.939,2037.174,2020.192,2024.192,82273,199,0
2024-02-11,2026.346,2026.706,2024.4,2025.264,2177,199,0
2024-02-12,2025.415,2027.54,2011.854,2018.65,77495,199,0
2024-02-13,2018.599,2032.537,1989.965,1991.193,99036,199,0
2024-02-14,1991.332,1996.039,1984.121,1993.453,91477,199,0
2024-02-15,1993.441,2008.222,1990.163,2003.157,87811,199,0
2024-02-16,2003.099,2015.127,1995.071,2013.269,89416,199,0
2024-02-18,2012.706,2019.066,1997.784,2010.606,4245,199,0
2024-02-19,2012.796,2022.957,2009.19,2016.206,63395,199,0
2024-02-20,2015.981,2030.875,2014.955,2024.128,80341,199,0
2024-02-21,2024.048,2032.25,2019.999,2025.568,82602,199,0
2024-02-22,2025.483,2034.833,2019.547,2024.677,88924,199,0
2024-02-23,2024.524,2041.344,2015.981,2035.524,84840,199,0
2024-02-25,2033.24,2034.94,2033.179,2034.224,2095,200,0
2024-02-26,2033.996,2037.02,2025.015,2031.073,80010,199,0
2024-02-27,2030.986,2039.471,2028.678,2030.09,76563,199,0
2024-02-28,2029.968,2037.925,2024.467,2034.303,77437,199,0
2024-02-29,2034.378,2050.683,2028.057,2043.981,88630,199,0
2024-03-01,2044.051,2088.31,2039.039,2083.315,98741,199,0
2024-03-03,2082.522,2086.146,2082.522,2083.44,2888,199,0
2024-03-04,2083.591,2119.885,2079.413,2114.48,99674,199,0
2024-03-05,2114.34,2141.881,2110.402,2128.162,124514,199,0
2024-03-06,2127.777,2152.234,2123.604,2147.192,119453,199,0
2024-03-07,2146.851,2164.753,2144.185,2161.465,123494,199,0
2024-03-08,2161.641,2195.153,2153.954,2178.502,136770,199,0
2024-03-10,2179.559,2183.825,2177.114,2181.567,5740,199,0
2024-03-11,2181.592,2189.012,2174.633,2183.552,102736,199,0
2024-03-12,2183.551,2184.484,2150.467,2156.915,130620,199,0
2024-03-13,2156.907,2179.8,2156.527,2175.361,101944,199,0
2024-03-14,2175.448,2176.978,2152.649,2161.62,105654,199,0
2024-03-15,2161.698,2172.712,2155.092,2155.698,95261,199,0
2024-03-17,2153.279,2156.533,2153.08,2156.517,5006,199,0
2024-03-18,2156.473,2163.613,2146.062,2161.65,93184,199,0
2024-03-19,2162.053,2162.838,2147.154,2157.009,96887,199,0
2024-03-20,2157.054,2211.005,2149.544,2203.501,130152,199,0
2024-03-21,2203.971,2212.563,2166.296,2181.491,141804,199,0
2024-03-22,2181.676,2186.042,2156.982,2165.338,111808,199,0
2024-03-24,2166.313,2168.893,2165.06,2168.337,5634,199,0
2024-03-25,2168.318,2181.267,2163.412,2172.878,102858,199,0
2024-03-26,2172.884,2200.05,2167.576,2179.466,109272,199,0
2024-03-27,2179.463,2197.586,2173.105,2190.969,107709,199,0
2024-03-28,2190.723,2236.293,2187.306,2232.58,123596,199,0
2024-03-31,2239.644,2247.34,2235.57,2244.928,10517,299,0
2024-04-01,2245.959,2265.678,2228.472,2248.936,128952,199,0
2024-04-02,2248.963,2288.254,2246.634,2280.206,151227,199,0
2024-04-03,2279.885,2302.445,2265.347,2297.448,153531,199,0
2024-04-04,2297.5,2305.543,2279.817,2288.891,143397,199,0
2024-04-05,2288.691,2330.526,2267.751,2329.355,173347,199,0
2024-04-07,2327.315,2328.564,2304.031,2311.647,19547,199,0
2024-04-08,2311.297,2354.14,2302.862,2338.788,231219,199,0
2024-04-09,2338.784,2365.34,2337.769,2354.776,184188,199,0
2024-04-10,2354.899,2360.079,2319.215,2335.429,228175,199,0
2024-04-11,2335.489,2379.358,2325.627,2377.0,178645,199,0
2024-04-12,2376.787,2431.527,2333.793,2344.382,305391,199,0
2024-04-14,2369.105,2371.92,2346.756,2364.486,11726,199,0
2024-04-15,2364.446,2392.036,2324.101,2381.835,250409,199,0
2024-04-16,2381.895,2398.28,2362.955,2382.843,237457,199,0
2024-04-17,2382.703,2395.58,2354.548,2367.838,194992,199,0
2024-04-18,2367.837,2392.805,2364.016,2380.003,167990,199,0
2024-04-19,2379.867,2417.893,2372.761,2390.677,255514,199,0
2024-04-21,2384.011,2388.589,2381.869,2386.483,9777,199,0
2024-04-22,2386.506,2386.506,2324.497,2333.738,188970,199,0
2024-04-23,2333.716,2334.376,2291.321,2323.21,218334,199,0
2024-04-24,2323.226,2337.354,2311.704,2316.219,155005,199,0
2024-04-25,2316.223,2344.872,2304.861,2330.621,173990,199,0
2024-04-26,2330.617,2352.555,2326.219,2337.792,141826,199,0
2024-04-28,2333.884,2336.829,2332.473,2335.985,6393,199,0
2024-04-29,2335.937,2346.706,2319.802,2333.173,153370,199,0
2024-04-30,2333.178,2336.113,2284.967,2291.244,156474,199,0
2024-05-01,2291.256,2328.288,2281.544,2323.809,178119,199,0
2024-05-02,2323.848,2326.47,2285.392,2304.247,147739,199,0
2024-05-03,2304.243,2320.712,2277.069,2301.627,171398,199,0
2024-05-05,2302.321,2303.288,2293.265,2293.968,7228,199,0
2024-05-06,2293.929,2332.091,2291.774,2325.943,148685,199,0
2024-05-07,2325.955,2329.925,2309.9,2315.119,116979,199,0
2024-05-08,2315.167,2321.336,2303.584,2308.74,124436,199,0
2024-05-09,2308.733,2348.325,2306.455,2346.517,132166,199,0
2024-05-10,2346.56,2378.509,2345.925,2360.449,146644,199,0
2024-05-12,2361.401,2363.088,2359.722,2360.411,5289,199,0
2024-05-13,2360.447,2364.488,2332.029,2338.408,128874,199,0
2024-05-14,2338.39,2359.615,2334.734,2355.772,131530,199,0
2024-05-15,2355.771,2391.91,2351.746,2391.769,158873,199,0
2024-05-16,2391.764,2397.355,2370.885,2377.726,139595,199,0
2024-05-17,2377.72,2422.736,2373.931,2413.933,137649,199,0
2024-05-19,2425.202,2425.202,2416.731,2420.194,10237,199,0
2024-05-20,2420.206,2450.025,2407.265,2426.133,207912,199,0
2024-05-21,2426.135,2433.943,2406.037,2421.654,171435,199,0
2024-05-22,2421.659,2426.539,2374.935,2382.124,169610,199,0
2024-05-23,2382.155,2383.686,2326.845,2332.012,191549,199,0
2024-05-24,2332.015,2347.385,2325.351,2333.781,122212,199,0
2024-05-26,2335.785,2340.678,2332.184,2337.175,6784,199,0
2024-05-27,2337.186,2358.486,2334.36,2352.373,95166,199,0
2024-05-28,2352.412,2364.078,2340.233,2359.685,145779,199,0
2024-05-29,2359.65,2361.361,2334.482,2338.364,130690,199,0
2024-05-30,2338.378,2351.847,2322.527,2343.907,155397,199,0
2024-05-31,2343.921,2359.724,2320.529,2327.191,154044,199,0
2024-06-02,2328.496,2328.76,2323.339,2325.937,6618,199,0
2024-06-03,2325.967,2354.746,2314.667,2350.629,144085,199,0
2024-06-04,2350.641,2352.798,2315.52,2328.786,147367,199,0
2024-06-05,2328.79,2357.53,2325.827,2355.012,136398,199,0
2024-06-06,2355.008,2378.522,2353.345,2376.73,137864,199,0
2024-06-07,2376.735,2387.696,2286.726,2293.801,196637,199,0
2024-06-09,2290.431,2300.041,2290.38,2298.479,7170,199,0
2024-06-10,2298.48,2313.761,2287.707,2309.947,120006,199,0
2024-06-11,2309.929,2319.95,2297.625,2315.071,132115,199,0
2024-06-12,2315.056,2341.624,2310.675,2320.55,172586,199,0
2024-06-13,2320.569,2326.755,2295.463,2302.336,145903,199,0
2024-06-14,2302.383,2336.56,2301.499,2332.826,127362,199,0
2024-06-16,2331.087,2331.482,2327.411,2328.874,4381,199,0
2024-06-17,2328.918,2328.948,2309.952,2320.645,110275,199,0
2024-06-18,2320.634,2333.08,2306.502,2328.255,119928,199,0
